0.00397333,0.00280647,0.00264792,0.00249741,0.00235461,0.00221916,0.00209067,0.00196874,0.00185295,0.00174289,0.00163813,0.00153825,0.00144285,0.00135153,0.00126389,0.00117956,0.00109817,0.00101938,0.000942875,0.000868357,0.000795568,0.000724288,0.000654346,0.000585632,0.000518109,0.000451833,0.000386973,0.00032384,0.000262917,0.000204905,0.00015077,0.000101809,5.97242e-005,2.67203e-005,5.61863e-006,
0.00280647,0.00365114,0.00250322,0.00236238,0.0022284,0.00210104,0.00198,0.00186495,0.00175555,0.00165144,0.00155226,0.00145763,0.00136719,0.00128057,0.00119742,0.00111738,0.00104013,0.000965347,0.000892732,0.000822015,0.000752952,0.000685339,0.000619016,0.000553881,0.0004899,0.000427127,0.00036572,0.000305974,0.000248345,0.000193493,0.000142329,9.60748e-005,5.63342e-005,2.5184e-005,5.28174e-006,
0.00264792,0.00250322,0.0033657,0.00223443,0.00210912,0.00198966,0.00187585,0.00176744,0.00166418,0.00156576,0.00147189,0.00138223,0.00129647,0.00121428,0.00113534,0.00105934,0.000985962,0.000914921,0.000845942,0.000778772,0.000713186,0.000648994,0.000586046,0.000524249,0.000463571,0.000404063,0.000345879,0.000289293,0.000234738,0.000182835,0.000134445,9.07181e-005,5.3167e-005,2.37485e-005,4.96698e-006,
0.00249741,0.00236238,0.00223443,0.00311256,0.0019959,0.00188425,0.00177753,0.0016756,0.00157827,0.00148534,0.00139654,0.00131163,0.00123031,0.00115232,0.00107735,0.00100514,0.000935397,0.000867863,0.000802285,0.00073843,0.000676089,0.000615088,0.000555288,0.000496602,0.000439004,0.000382542,0.000327361,0.000273723,0.000222035,0.000172885,0.000127083,8.5716e-005,5.02091e-005,2.24078e-005,4.67298e-006,
0.00235461,0.0022284,0.00210912,0.0019959,0.00288779,0.00178397,0.00168431,0.00158877,0.00149726,0.00140966,0.00132578,0.00124542,0.00116835,0.00109434,0.00102314,0.000954503,0.000888184,0.000823942,0.00076155,0.000700795,0.000641488,0.000583465,0.000526602,0.000470817,0.00041609,0.000362467,0.000310087,0.000259197,0.000210183,0.000163599,0.000120212,8.10466e-005,4.74476e-005,2.1156e-005,4.3985e-006,
0.00221916,0.00210104,0.00198966,0.00188425,0.00178397,0.00268795,0.00159542,0.00150628,0.00142056,0.0013382,0.00125912,0.00118317,0.0011102,0.00104001,0.000972399,0.000907158,0.000844073,0.000782933,0.000723534,0.000665685,0.000609214,0.000553974,0.000499852,0.000446774,0.000394723,0.000343747,0.000293977,0.000245648,0.000199127,0.000154937,0.000113802,7.66896e-005,4.48706e-005,1.99877e-005,4.14235e-006,
0.00209067,0.00198,0.00187585,0.00177753,0.00168431,0.00159542,0.00251002,0.00142741,0.00134751,0.0012704,0.00119608,0.00112447,0.00105548,0.000988989,0.000924827,0.000862829,0.000802818,0.000744612,0.000688035,0.000632917,0.000579107,0.000526472,0.00047491,0.000424359,0.000374805,0.000326296,0.000278958,0.000233017,0.000188818,0.000146859,0.000107823,7.26258e-005,4.24668e-005,1.88979e-005,3.90341e-006,
0.00196874,0.00186495,0.00176744,0.0016756,0.00158877,0.00150628,0.00142741,0.00235135,0.00127745,0.00120568,0.00113613,0.00106885,0.0010038,0.000940923,0.00088011,0.000821239,0.000764171,0.00070876,0.000654856,0.000602317,0.000551008,0.000500816,0.000451652,0.000403462,0.000356238,0.00031003,0.000264961,0.000221244,0.00017921,0.000139329,0.00010225,6.8837e-005,4.02254e-005,1.78816e-005,3.68064e-006,
0.00185295,0.00175555,0.00166418,0.00157827,0.00149726,0.00142056,0.00134751,0.00127745,0.00220961,0.00114337,0.00107873,0.00101583,0.000954733,0.000895443,0.000837923,0.0007821,0.000727879,0.000675151,0.000623799,0.000573706,0.000524761,0.000476869,0.000429955,0.000383976,0.00033893,0.00029487,0.000251916,0.000210274,0.000170257,0.000132313,9.70561e-005,6.53059e-005,3.81363e-005,1.69343e-005,3.47304e-006,
0.00174289,0.00165144,0.00156576,0.00148534,0.00140966,0.0013382,0.0012704,0.00120568,0.00114337,0.00208275,0.00102324,0.000964876,0.000907815,0.000852153,0.000797923,0.000745113,0.00069368,0.000643556,0.000594661,0.000546907,0.000500209,0.000454492,0.000409698,0.000365795,0.00032279,0.000280739,0.00023976,0.000200052,0.000161915,0.000125776,9.22172e-005,6.20162e-005,3.61899e-005,1.60518e-005,3.27969e-006,
0.00163813,0.00155226,0.00147189,0.00139654,0.00132578,0.00125912,0.00119608,0.00113613,0.00107873,0.00102324,0.00196899,0.000915404,0.00086255,0.000810622,0.000759738,0.000709958,0.000661295,0.000613733,0.000567231,0.000521737,0.000477193,0.000433547,0.00039076,0.000348815,0.000307728,0.000267559,0.000228427,0.000190525,0.000154143,0.000119686,8.77098e-005,5.89519e-005,3.4377e-005,1.52299e-005,3.09969e-006,
0.00153825,0.00145763,0.00138223,0.00131163,0.00124542,0.00118317,0.00112447,0.00106885,0.00101583,0.000964876,0.000915404,0.00186675,0.000818374,0.000770373,0.000722963,0.000676287,0.000630428,0.000585426,0.000541289,0.000498003,0.000455546,0.000413891,0.000373019,0.000332931,0.000293654,0.000255255,0.000217855,0.000181643,0.000146899,0.000114012,8.35111e-005,5.60979e-005,3.26888e-005,1.44645e-005,2.9322e-006,
0.00144285,0.00136719,0.00129647,0.00123031,0.00116835,0.0011102,0.00105548,0.0010038,0.000954733,0.000907815,0.00086255,0.000818374,0.00177465,0.000730869,0.000687142,0.000643714,0.000600748,0.000558354,0.000516595,0.000475503,0.000435095,0.000395373,0.000356346,0.000318033,0.000280476,0.000243749,0.000207979,0.000173354,0.000140143,0.000108723,7.95986e-005,5.34392e-005,3.11164e-005,1.3752e-005,2.77639e-006,
0.00135153,0.00128057,0.00121428,0.00115232,0.00109434,0.00104001,0.000988989,0.000940923,0.000895443,0.000852153,0.000810622,0.000770373,0.000730869,0.0016915,0.000651761,0.000611806,0.000571893,0.00053221,0.000492888,0.000454015,0.000415651,0.000377836,0.000340608,0.000304009,0.000268099,0.000232964,0.000198736,0.000165605,0.000133834,0.000103788,7.59501e-005,5.09613e-005,2.96517e-005,1.30885e-005,2.63148e-006,
0.00126389,0.00119742,0.00113534,0.00107735,0.00102314,0.000972399,0.000924827,0.00088011,0.000837923,0.000797923,0.000759738,0.000722963,0.000687142,0.000651761,0.00161623,0.000580068,0.000543446,0.000506646,0.000469878,0.000433294,0.000397009,0.000361107,0.00032566,0.000290738,0.000256423,0.000222816,0.000190058,0.000158342,0.00012793,9.91747e-005,7.25435e-005,4.86495e-005,2.8286e-005,1.24704e-005,2.4967e-006,
0.00117956,0.00111738,0.00105934,0.00100514,0.000954503,0.000907158,0.000862829,0.000821239,0.0007821,0.000745113,0.000709958,0.000676287,0.000643714,0.000611806,0.000580068,0.00154793,0.000514933,0.000481267,0.000447234,0.000413066,0.00037894,0.000344995,0.000311343,0.00027809,0.00024534,0.000213218,0.000181875,0.000151511,0.000122388,9.48521e-005,6.93558e-005,4.64889e-005,2.70111e-005,1.1894e-005,2.37127e-006,
0.00109817,0.00104013,0.000985962,0.000935397,0.000888184,0.000844073,0.000802818,0.000764171,0.000727879,0.00069368,0.000661295,0.000630428,0.000600748,0.000571893,0.000543446,0.000514933,0.0014858,0.000455614,0.000424578,0.000393017,0.000361187,0.000329287,0.000297482,0.000265919,0.000234734,0.000204074,0.000174111,0.000145052,0.000117163,9.07861e-005,6.63634e-005,4.44641e-005,2.58182e-005,1.13555e-005,2.25443e-006,
0.00101938,0.000965347,0.000914921,0.000867863,0.000823942,0.000782933,0.000744612,0.00070876,0.000675151,0.000643556,0.000613733,0.000585426,0.000558354,0.00053221,0.000506646,0.000481267,0.000455614,0.00142915,0.000401469,0.000372786,0.00034345,0.000313738,0.000283878,0.000254063,0.000224472,0.000195281,0.000166682,0.000138899,0.000112204,8.69406e-005,6.35412e-005,4.25592e-005,2.46982e-005,1.0851e-005,2.1454e-006,
0.000942875,0.000892732,0.000845942,0.000802285,0.00076155,0.000723534,0.000688035,0.000654856,0.000623799,0.000594661,0.000567231,0.000541289,0.000516595,0.000492888,0.000469878,0.000447234,0.000424578,0.000401469,0.00137739,0.000351949,0.000325385,0.000298068,0.000270302,0.000242339,0.000214406,0.000186718,0.000159495,0.000132981,0.000107459,8.32763e-005,6.08621e-005,4.07567e-005,2.36417e-005,1.03765e-005,2.04335e-006,
0.000868357,0.000822015,0.000778772,0.00073843,0.000700795,0.000665685,0.000632917,0.000602317,0.000573706,0.000546907,0.000521737,0.000498003,0.000475503,0.000454015,0.000433294,0.000413066,0.000393017,0.000372786,0.000351949,0.00133001,0.000306586,0.000281948,0.000256488,0.000230532,0.000204367,0.000178253,0.000152446,0.000127217,0.000102867,7.97499e-005,5.82964e-005,3.9038e-005,2.26381e-005,9.92762e-006,1.94741e-006,
0.000795568,0.000752952,0.000713186,0.000676089,0.000641488,0.000609214,0.000579107,0.000551008,0.000524761,0.000500209,0.000477193,0.000455546,0.000435095,0.000415651,0.000397009,0.00037894,0.000361187,0.00034345,0.000325385,0.000306586,0.00128657,0.000264989,0.000242124,0.000218393,0.000194155,0.000169728,0.000145414,0.000121516,9.83593e-005,7.63123e-005,5.58107e-005,3.73821e-005,2.16762e-005,9.49949e-006,1.85667e-006,
0.000724288,0.000685339,0.000648994,0.000615088,0.000583465,0.000553974,0.000526472,0.000500816,0.000476869,0.000454492,0.000433547,0.000413891,0.000395373,0.000377836,0.000361107,0.000344995,0.000329287,0.000313738,0.000298068,0.000281948,0.000264989,0.00124673,0.000226841,0.000205628,0.000183538,0.000160963,0.000138259,0.000115772,9.38579e-005,7.29077e-005,5.33673e-005,3.57655e-005,2.0743e-005,9.08683e-006,1.77009e-006,
0.000654346,0.000619016,0.000586046,0.000555288,0.000526602,0.000499852,0.00047491,0.000451652,0.000429955,0.000409698,0.00039076,0.000373019,0.000356346,0.000340608,0.00032566,0.000311343,0.000297482,0.000283878,0.000270302,0.000256488,0.000242124,0.000226841,0.0012102,0.000191886,0.000172242,0.000151743,0.000130815,0.000109859,8.92712e-005,6.94712e-005,5.09225e-005,3.4161e-005,1.9824e-005,8.68359e-006,1.68653e-006,
0.000585632,0.000553881,0.000524249,0.000496602,0.000470817,0.000446774,0.000424359,0.000403462,0.000383976,0.000365795,0.000348815,0.000332931,0.000318033,0.000304009,0.000290738,0.00027809,0.000265919,0.000254063,0.000242339,0.000230532,0.000218393,0.000205628,0.000191886,0.00117675,0.000159937,0.000141812,0.000122887,0.000103631,8.44917e-005,6.59269e-005,4.84256e-005,3.25375e-005,1.89022e-005,8.28286e-006,1.60467e-006,
0.000518109,0.0004899,0.000463571,0.000439004,0.00041609,0.000394723,0.000374805,0.000356238,0.00033893,0.00032279,0.000307728,0.000293654,0.000280476,0.000268099,0.000256423,0.00024534,0.000234734,0.000224472,0.000214406,0.000204367,0.000194155,0.000183538,0.000172242,0.000159937,0.00114623,0.000130865,0.000114242,9.69129e-005,7.93919e-005,6.21851e-005,4.58167e-005,3.0858e-005,1.7958e-005,7.8766e-006,1.52303e-006,
0.000451833,0.000427127,0.000404063,0.000382542,0.000362467,0.000343747,0.000326296,0.00031003,0.00029487,0.000280739,0.000267559,0.000255255,0.000243749,0.000232964,0.000222816,0.000213218,0.000204074,0.000195281,0.000186718,0.000178253,0.000169728,0.000160963,0.000151743,0.000141812,0.000130865,0.00111854,0.000104601,8.94964e-005,7.38197e-005,5.81391e-005,4.30247e-005,2.90791e-005,1.69682e-005,7.45536e-006,1.43984e-006,
0.000386973,0.00036572,0.000345879,0.000327361,0.000310087,0.000293977,0.000278958,0.000264961,0.000251916,0.00023976,0.000228427,0.000217855,0.000207979,0.000198736,0.000190058,0.000181875,0.000174111,0.000166682,0.000159495,0.000152446,0.000145414,0.000138259,0.000130815,0.000122887,0.000114242,0.000104601,0.00109363,8.11302e-005,6.75926e-005,5.3661e-005,3.9965e-005,2.7149e-005,1.59051e-005,7.00796e-006,1.35303e-006,
0.00032384,0.000305974,0.000289293,0.000273723,0.000259197,0.000245648,0.000233017,0.000221244,0.000210274,0.000200052,0.000190525,0.000181643,0.000173354,0.000165605,0.000158342,0.000151511,0.000145052,0.000138899,0.000132981,0.000127217,0.000121516,0.000115772,0.000109859,0.000103631,9.69129e-005,8.94964e-005,8.11302e-005,0.00107151,6.04907e-005,4.85972e-005,3.65356e-005,2.50056e-005,1.47359e-005,6.52104e-006,1.26017e-006,
0.000262917,0.000248345,0.000234738,0.000222035,0.000210183,0.000199127,0.000188818,0.00017921,0.000170257,0.000161915,0.000154143,0.000146899,0.000140143,0.000133834,0.00012793,0.000122388,0.000117163,0.000112204,0.000107459,0.000102867,9.83593e-005,9.38579e-005,8.92712e-005,8.44917e-005,7.93919e-005,7.38197e-005,6.75926e-005,6.04907e-005,0.00105225,4.27623e-005,3.2614e-005,2.25741e-005,1.34208e-005,5.97863e-006,1.1583e-006,
0.000204905,0.000193493,0.000182835,0.000172885,0.000163599,0.000154937,0.000146859,0.000139329,0.000132313,0.000125776,0.000119686,0.000114012,0.000108723,0.000103788,9.91747e-005,9.48521e-005,9.07861e-005,8.69406e-005,8.32763e-005,7.97499e-005,7.63123e-005,7.29077e-005,6.94712e-005,6.59269e-005,6.21851e-005,5.81391e-005,5.3661e-005,4.85972e-005,4.27623e-005,0.00103593,2.80519e-005,1.97643e-005,1.19121e-005,5.36146e-006,1.04392e-006,
0.00015077,0.000142329,0.000134445,0.000127083,0.000120212,0.000113802,0.000107823,0.00010225,9.70561e-005,9.22172e-005,8.77098e-005,8.35111e-005,7.95986e-005,7.59501e-005,7.25435e-005,6.93558e-005,6.63634e-005,6.35412e-005,6.08621e-005,5.82964e-005,5.58107e-005,5.33673e-005,5.09225e-005,4.84256e-005,4.58167e-005,4.30247e-005,3.9965e-005,3.65356e-005,3.2614e-005,2.80519e-005,0.00102267,1.64672e-005,1.0152e-005,4.64628e-006,9.12767e-007,
0.000101809,9.60748e-005,9.07181e-005,8.5716e-005,8.10466e-005,7.66896e-005,7.26258e-005,6.8837e-005,6.53059e-005,6.20162e-005,5.89519e-005,5.60979e-005,5.34392e-005,5.09613e-005,4.86495e-005,4.64889e-005,4.44641e-005,4.25592e-005,4.07567e-005,3.9038e-005,3.73821e-005,3.57655e-005,3.4161e-005,3.25375e-005,3.0858e-005,2.90791e-005,2.7149e-005,2.50056e-005,2.25741e-005,1.97643e-005,1.64672e-005,0.00101255,8.07054e-006,3.80492e-006,7.59718e-007,
5.97242e-005,5.63342e-005,5.3167e-005,5.02091e-005,4.74476e-005,4.48706e-005,4.24668e-005,4.02254e-005,3.81363e-005,3.61899e-005,3.4377e-005,3.26888e-005,3.11164e-005,2.96517e-005,2.8286e-005,2.70111e-005,2.58182e-005,2.46982e-005,2.36417e-005,2.26381e-005,2.16762e-005,2.0743e-005,1.9824e-005,1.89022e-005,1.7958e-005,1.69682e-005,1.59051e-005,1.47359e-005,1.34208e-005,1.19121e-005,1.0152e-005,8.07054e-006,0.00100558,2.80323e-006,5.78547e-007,
2.67203e-005,2.5184e-005,2.37485e-005,2.24078e-005,2.1156e-005,1.99877e-005,1.88979e-005,1.78816e-005,1.69343e-005,1.60518e-005,1.52299e-005,1.44645e-005,1.3752e-005,1.30885e-005,1.24704e-005,1.1894e-005,1.13555e-005,1.0851e-005,1.03765e-005,9.92762e-006,9.49949e-006,9.08683e-006,8.68359e-006,8.28286e-006,7.8766e-006,7.45536e-006,7.00796e-006,6.52104e-006,5.97863e-006,5.36146e-006,4.64628e-006,3.80492e-006,2.80323e-006,0.0010016,3.617e-007,
5.61863e-006,5.28174e-006,4.96698e-006,4.67298e-006,4.3985e-006,4.14235e-006,3.90341e-006,3.68064e-006,3.47304e-006,3.27969e-006,3.09969e-006,2.9322e-006,2.77639e-006,2.63148e-006,2.4967e-006,2.37127e-006,2.25443e-006,2.1454e-006,2.04335e-006,1.94741e-006,1.85667e-006,1.77009e-006,1.68653e-006,1.60467e-006,1.52303e-006,1.43984e-006,1.35303e-006,1.26017e-006,1.1583e-006,1.04392e-006,9.12767e-007,7.59718e-007,5.78547e-007,3.617e-007,0.0010001,
